due_at,cutoff_at,on_time_ratio,missed_count_90d,max_days_late_180d,avg_days_late,days_since_last_late,consecutive_on_time_count,plan_amount,tenure_days,installment_amount,installment_number,days_until_due,current_safety_ratio,distance_to_liquidation_threshold,collateral_type,collateral_volatility_bucket,topup_count_30d,topup_recency_days,opened_app_last_7d,clicked_pay_now_last_7d,payment_attempt_failed_count,wallet_age_days,tx_count_30d,stablecoin_balance_bucket,y_miss_next
2025-11-27 17:56:47.030071+00:00,2025-11-25 17:56:47.030071+00:00,0.7741570075643435,0,4.11959667111903,1.9112154392236937,20.074820489967095,5,138931.0481053225,60,69465.52405266125,1,3.4855293186621434,0.7031766639808376,-0.29682333601916244,volatile,high,2,0.38155935439444244,1,0,2,121.70872518329847,19,medium,1
2025-12-09 17:56:47.030071+00:00,2025-12-07 17:56:47.030071+00:00,0.8776396208147864,0,2.9672954077979616,1.1317806962779402,23.342595996993868,2,12905.065381969942,90,4301.688460656647,5,2.1263788428827435,1.5950212414869966,0.5950212414869966,stable,low,1,26.25852846585146,1,0,1,216.30203257647895,28,high,1
2025-10-24 17:56:47.030071+00:00,2025-10-22 17:56:47.030071+00:00,0.8270275897552546,0,6.004631360480339,0.7421715325488286,46.09204162825443,2,24488.967391304453,30,24488.967391304453,1,3.7133217993092007,0.9770097373951436,-0.02299026260485637,volatile,high,1,11.257362387074593,0,0,1,124.00979101138623,25,high,1
2026-02-12 17:56:47.030071+00:00,2026-02-10 17:56:47.030071+00:00,0.8440718424453258,0,2.6596898302365313,1.5799442869079061,11.504146140482263,3,144085.77011417455,60,72042.88505708727,4,1.6724514442182945,0.65,-0.35,stable,low,2,8.390063527806637,1,0,0,181.5034896444,23,medium,0
2025-11-24 17:56:47.030071+00:00,2025-11-22 17:56:47.030071+00:00,0.7427632068430097,1,3.299707907755345,1.3805639299156882,18.068125687374028,3,59243.98928809082,30,59243.98928809082,1,0.17450516127040094,1.912636634538836,0.9126366345388359,volatile,medium,0,24.70029703975229,0,0,0,208.24136452820474,24,low,0
2026-01-16 17:56:47.030071+00:00,2026-01-14 17:56:47.030071+00:00,0.6537140686401016,1,4.749551472243876,4.673051138551197,51.308385292096034,5,56826.71924229256,90,18942.239747430853,1,0.9245645360648591,1.8429336824538831,0.8429336824538831,volatile,high,1,5.46087696826774,0,0,0,184.8178840849804,20,high,0
2025-11-03 17:56:47.030071+00:00,2025-11-01 17:56:47.030071+00:00,0.7196871984067446,1,10.534239159777508,2.0383300999182463,37.66457395685563,3,55293.61570994065,60,27646.807854970324,1,1.021649533168845,1.3699879298925999,0.3699879298925999,volatile,high,1,9.886658329996967,1,0,1,210.99724651136862,23,medium,1
2026-01-11 17:56:47.030071+00:00,2026-01-09 17:56:47.030071+00:00,0.47703390396932,1,1.4603019776746293,3.016420749576845,26.77237790942193,4,109097.73861475183,120,27274.434653687957,5,2.5951003539136006,1.0353179452155739,0.035317945215573854,stable,medium,0,5.475102255428855,0,0,0,170.64635148607388,17,medium,0
2025-10-10 17:56:47.030071+00:00,2025-10-08 17:56:47.030071+00:00,0.9315506998558727,0,2.8480150033932454,5.810139051618602,20.424683222744132,3,31720.92171022614,90,10573.64057007538,4,1.7347415647380633,1.1939458174272057,0.19394581742720574,stable,low,2,4.521200113252503,1,0,0,48.265721848983986,20,medium,0
2026-01-10 17:56:47.030071+00:00,2026-01-08 17:56:47.030071+00:00,0.5576704850084137,1,7.095211212977068,1.1446190092429116,33.22760821530096,9,35777.52953872261,180,5962.921589787101,1,0.6971245199829466,1.3296011414809317,0.32960114148093167,volatile,medium,0,14.152072471889165,0,0,1,487.78052493408563,26,low,1
2025-09-08 17:56:47.030071+00:00,2025-09-06 17:56:47.030071+00:00,0.7408235300575741,1,2.5075115526877827,2.1345058131980963,19.170521239532615,2,35455.19771585278,180,5909.199619308797,4,1.365426764139377,1.3993612365977337,0.3993612365977337,stable,low,1,3.4959121549218795,1,1,1,284.17947771982057,17,low,1
2025-09-18 17:56:47.030071+00:00,2025-09-16 17:56:47.030071+00:00,0.896648107466586,1,2.792162995312588,3.3459140546164425,41.796075534327805,9,125911.83335697465,60,62955.91667848732,6,1.66887328259341,2.1638565638743903,1.1638565638743903,volatile,medium,5,4.3070139831694565,1,0,0,374.9938613391517,24,low,0
2025-11-02 17:56:47.030071+00:00,2025-10-31 17:56:47.030071+00:00,0.931091409077984,0,3.981934047391186,2.372302019793439,7.8446336760667315,6,145517.05880145993,60,72758.52940072997,3,2.5862264379304247,1.21782551278694,0.21782551278693996,stable,medium,0,6.073764971357212,0,0,0,257.7726369513394,16,high,0
2025-11-25 17:56:47.030071+00:00,2025-11-23 17:56:47.030071+00:00,0.4605626513692971,0,6.841208567338141,1.8581579486244064,18.353673646465914,4,119088.23864607974,30,119088.23864607974,4,2.6707502251442223,1.7967896380908401,0.7967896380908401,volatile,medium,1,13.87728889033902,1,0,0,286.88462455359604,17,medium,1
2026-01-06 17:56:47.030071+00:00,2026-01-04 17:56:47.030071+00:00,0.763467346459486,0,5.230131061929842,1.687141169971195,7.3792037707828255,2,104777.53226868018,30,104777.53226868018,5,3.304212825574762,1.4001812149856925,0.4001812149856925,volatile,medium,2,10.822681919118189,1,0,1,208.86957651096535,24,medium,1
2025-11-03 17:56:47.030071+00:00,2025-11-01 17:56:47.030071+00:00,0.862754045900788,0,11.447756617315806,2.857838111838291,6.967108944648989,4,80740.08684800912,180,13456.681141334853,5,1.8591095235186936,0.9726993954253745,-0.027300604574625464,stable,medium,2,4.012386763090299,0,0,0,282.94540650276855,19,medium,0
2025-09-03 17:56:47.030071+00:00,2025-09-01 17:56:47.030071+00:00,0.7893628996672188,1,4.711873271109155,0.9318700920838461,9.621692793468219,7,73761.13309261485,90,24587.04436420495,4,4.728925603652675,1.7432129186667886,0.7432129186667886,volatile,high,0,6.873443855424319,0,1,0,164.88168284294727,26,high,1
2025-10-28 17:56:47.030071+00:00,2025-10-26 17:56:47.030071+00:00,1.0,1,5.299068223479537,0.8838722749816178,14.772911182205323,2,112484.31083682571,120,28121.077709206427,3,4.356663818942352,1.058754941647173,0.0587549416471731,volatile,high,1,1.165315945941434,0,1,0,265.1012238328366,12,high,0
2025-11-18 17:56:47.030071+00:00,2025-11-16 17:56:47.030071+00:00,0.6320747580153716,1,4.112967499179769,6.650407972702794,48.26984511660756,5,119852.50553002946,90,39950.83517667649,1,2.315147147078463,1.1498768822575411,0.14987688225754114,volatile,high,2,8.553619202956751,0,0,1,178.29984971319706,22,high,0
2025-12-06 17:56:47.030071+00:00,2025-12-04 17:56:47.030071+00:00,0.4111725965657646,0,5.795158295940581,0.22815410480180962,3.3638714517244646,5,80465.9407591581,60,40232.97037957905,3,1.8707116499732117,1.189464375359016,0.18946437535901595,volatile,high,0,3.16037936663869,1,0,0,202.45679938306137,24,low,1
2025-12-24 17:56:47.030071+00:00,2025-12-22 17:56:47.030071+00:00,0.9258586830183339,0,2.9971702854337723,0.9978497046673035,14.168861990543062,2,81133.19002408008,120,20283.29750602002,4,3.7428368387241564,1.683109728321935,0.683109728321935,volatile,high,1,9.345355545610659,1,0,2,226.781802001663,19,medium,1
2025-10-14 17:56:47.030071+00:00,2025-10-12 17:56:47.030071+00:00,0.6833244984686723,1,6.031418242620619,3.63339851551806,16.63240311188696,3,71074.40296551265,60,35537.201482756325,1,1.683315730228336,0.7926524055921033,-0.20734759440789674,volatile,medium,1,5.267695480055834,1,0,0,151.89499213088095,22,medium,1
2025-12-18 17:56:47.030071+00:00,2025-12-16 17:56:47.030071+00:00,0.4634626924345204,0,2.447845731020016,4.7237265579977565,15.572300006008094,6,99863.17978330547,60,49931.58989165274,6,2.472800269614295,1.5512286898057794,0.5512286898057794,volatile,medium,1,13.630176407524173,0,0,2,318.78622054965894,25,high,1
2025-12-22 17:56:47.030071+00:00,2025-12-20 17:56:47.030071+00:00,0.7514677696980347,0,9.91210028911133,0.5179825638646441,14.848962526032267,5,121542.55296124157,180,20257.09216020693,6,0.6692871322254883,0.65,-0.35,stable,low,0,4.700307979759714,1,1,0,299.0085518009042,26,medium,0
2026-01-17 17:56:47.030071+00:00,2026-01-15 17:56:47.030071+00:00,1.0,0,4.329962043976133,5.113763150411876,11.096325242706216,6,54531.10198921822,60,27265.55099460911,1,1.3739494327068495,1.9821153171182713,0.9821153171182713,volatile,high,1,21.837180481301242,0,0,0,195.22465427450442,19,high,1
2025-12-02 17:56:47.030071+00:00,2025-11-30 17:56:47.030071+00:00,0.5526145287937143,0,12.957863105091233,15.10585797609369,12.102003278244604,3,118864.97254316673,90,39621.65751438891,1,2.8655515101380473,1.9009774535787503,0.9009774535787503,stable,low,0,6.50511268269533,0,0,1,286.20099825953315,31,low,1
2026-01-23 17:56:47.030071+00:00,2026-01-21 17:56:47.030071+00:00,1.0,1,9.786527659302223,6.0532959884681645,8.054408249837222,7,14237.030248198162,60,7118.515124099081,4,2.0219537185156065,0.9722051743037654,-0.027794825696234593,stable,low,0,1.7887843617415145,0,0,0,96.00394474459839,32,low,0
2025-10-09 17:56:47.030071+00:00,2025-10-07 17:56:47.030071+00:00,0.6291813129834009,2,5.417842159065994,1.941264203265121,6.724163689374162,7,92748.87291158826,30,92748.87291158826,4,2.494353383798471,1.4375637408320716,0.4375637408320716,volatile,high,1,2.5344197302493505,0,0,1,171.97914362204654,15,medium,1
2026-01-06 17:56:47.030071+00:00,2026-01-04 17:56:47.030071+00:00,0.795661953742635,2,7.318297337104437,1.940559292109405,22.255686256623058,5,80206.43496727194,60,40103.21748363597,1,1.7999064588449838,1.7135648548476194,0.7135648548476194,stable,low,1,6.424424495690041,1,0,0,689.826572879629,22,medium,0
2025-09-08 17:56:47.030071+00:00,2025-09-06 17:56:47.030071+00:00,0.5605561647874305,1,6.1292024151988995,2.6097671098105386,10.705059626900395,3,91463.11123439466,30,91463.11123439466,4,0.8959133055030817,1.0751683509184238,0.07516835091842378,stable,low,0,3.3553604767143925,1,0,1,66.14779715755945,35,medium,1
2025-09-18 17:56:47.030071+00:00,2025-09-16 17:56:47.030071+00:00,0.7874898627652825,1,1.493498899596978,0.8080874172046247,9.095070322168432,5,24561.463507937387,30,24561.463507937387,4,1.7843040599973934,0.65,-0.35,volatile,high,2,1.456557168353086,1,0,0,543.3267441255032,27,medium,1
2026-02-02 17:56:47.030071+00:00,2026-01-31 17:56:47.030071+00:00,0.7559253920834382,3,5.241330303408018,1.3927548450113953,16.471290445517138,6,147060.47484540837,180,24510.079140901395,4,3.516638224277682,1.766017278508458,0.766017278508458,volatile,high,1,16.931872714992544,0,1,1,173.57683430101048,22,low,1
2025-11-24 17:56:47.030071+00:00,2025-11-22 17:56:47.030071+00:00,0.5118910975804043,2,5.0263310133431105,1.8630560512818766,23.869153164439968,3,1740.2152892069498,60,870.1076446034749,1,2.120046623100489,1.4720186128387764,0.47201861283877644,volatile,high,2,12.667814165884993,0,0,1,282.5001573906837,22,low,1
2025-12-20 17:56:47.030071+00:00,2025-12-18 17:56:47.030071+00:00,1.0,1,4.084543050014981,3.958400344029024,16.728537285624512,3,129191.58773891242,30,129191.58773891242,3,1.6435070828156177,1.2985338031518376,0.29853380315183764,stable,low,1,14.376762504030864,0,0,0,298.3112119875552,16,low,0
2025-12-17 17:56:47.030071+00:00,2025-12-15 17:56:47.030071+00:00,0.690839309576635,0,6.506087295074309,3.7294168957084146,14.714694084264352,3,24905.40887508833,90,8301.802958362778,3,0.5178757732470043,1.5825418603644215,0.5825418603644215,volatile,high,1,4.385336812649292,1,0,0,312.9862047982015,22,medium,1
2026-01-03 17:56:47.030071+00:00,2026-01-01 17:56:47.030071+00:00,0.6909967396849149,3,5.339834465504559,0.7267676159282405,24.81122107637625,1,7938.606633437691,30,7938.606633437691,4,2.7969772661047276,1.7696369272443766,0.7696369272443766,volatile,medium,2,1.7255527523361702,0,0,0,361.27001319026215,15,medium,1
2025-10-14 17:56:47.030071+00:00,2025-10-12 17:56:47.030071+00:00,0.9544264582836578,0,5.630037342763467,1.7420575928574988,30.206598694605326,4,56012.91928097385,120,14003.229820243463,2,2.479917284175262,1.3204796630823254,0.32047966308232545,stable,medium,0,10.19362057287962,0,0,1,254.19459015143838,19,low,1
2025-10-02 17:56:47.030071+00:00,2025-09-30 17:56:47.030071+00:00,1.0,0,12.496949054740954,0.5617557433855896,33.49142531534992,4,38717.43817159178,60,19358.71908579589,6,0.9732168729620101,1.4594127255054343,0.4594127255054343,stable,low,0,22.07019803242712,1,0,0,229.37502220657865,23,medium,0
2025-09-07 17:56:47.030071+00:00,2025-09-05 17:56:47.030071+00:00,0.9827586362407745,0,4.737332691390731,5.373855721673234,26.199169662660942,5,5046.331274111188,30,5046.331274111188,1,1.8207869049596694,1.0081482013241605,0.008148201324160498,volatile,high,2,3.002443561284167,1,0,0,190.1961020849224,24,high,0
2026-02-02 17:56:47.030071+00:00,2026-01-31 17:56:47.030071+00:00,0.5637875778552145,1,8.193722078704697,1.6508230683627123,18.47500798093754,3,32500.381151071746,30,32500.381151071746,6,2.7624230792554165,1.194264046131161,0.1942640461311611,stable,low,1,3.6994589802109688,0,1,0,159.13902399239555,25,medium,1
2025-10-10 17:56:47.030071+00:00,2025-10-08 17:56:47.030071+00:00,0.8185036217090393,0,4.300772548850284,2.7763188201254323,8.972865154984342,2,9632.058727161995,90,3210.6862423873317,5,0.8005676294072188,1.7419848155907809,0.7419848155907809,volatile,high,0,4.459346120651369,1,0,0,111.3863278417394,21,medium,1
2025-12-12 17:56:47.030071+00:00,2025-12-10 17:56:47.030071+00:00,0.441352953170701,0,12.66556504990943,2.074031405102715,24.73970916183693,1,48140.98158192185,30,48140.98158192185,5,0.2718090649797573,1.8457521258693783,0.8457521258693783,volatile,medium,0,16.53493712291999,0,1,0,126.73530001071875,19,high,1
2025-11-20 17:56:47.030071+00:00,2025-11-18 17:56:47.030071+00:00,0.9423069146380242,2,7.102978473825246,3.6273002578720996,23.19391066127811,3,131838.60695801268,120,32959.65173950317,3,1.7768677569584712,0.9623783245157287,-0.03762167548427131,stable,low,2,0.9426855884269194,1,1,0,268.4207431601276,18,low,1
2025-09-29 17:56:47.030071+00:00,2025-09-27 17:56:47.030071+00:00,0.4856661350645169,0,5.426459010809215,0.7045993256783046,13.047592793536152,6,18675.267558999803,120,4668.816889749951,6,1.594964845842627,2.283687320865714,1.283687320865714,stable,low,1,4.0358381017883715,1,1,0,127.88654648220178,16,low,1
2025-11-13 17:56:47.030071+00:00,2025-11-11 17:56:47.030071+00:00,0.6354237617503373,0,2.6966405899646784,0.3446152929326002,52.55412901728671,6,43000.1991346847,60,21500.09956734235,1,1.6469192457854458,1.2465482593049753,0.24654825930497526,volatile,high,4,7.153673908817456,0,0,2,150.5911240870081,14,medium,0
2025-09-14 17:56:47.030071+00:00,2025-09-12 17:56:47.030071+00:00,0.7794237292743641,0,12.860603484171055,0.43937286616990234,15.004227406544766,1,22934.09019303175,90,7644.696731010583,6,1.0623493454688182,1.198323395338005,0.19832339533800503,stable,medium,4,3.2739420361789473,1,0,0,155.32339884080213,21,high,1
2025-10-01 17:56:47.030071+00:00,2025-09-29 17:56:47.030071+00:00,0.8601011810053822,1,9.32256428859028,0.7233560270144545,21.523003180386567,2,78573.07665473403,180,13095.512775789006,2,2.089468426311676,1.853951067219989,0.853951067219989,volatile,high,1,15.788735213997809,1,0,0,441.1235569954317,27,high,1
2025-09-25 17:56:47.030071+00:00,2025-09-23 17:56:47.030071+00:00,0.7330317677888426,0,2.5191591580274553,0.5887144552711953,15.916893806931263,4,137122.81300206674,30,137122.81300206674,3,1.5664520944388114,1.4679050037131145,0.4679050037131145,volatile,medium,5,14.77663208956499,1,1,1,285.3684678147642,16,low,1
2026-01-26 17:56:47.030071+00:00,2026-01-24 17:56:47.030071+00:00,1.0,0,1.08938368783656,1.0436295118424557,14.608682230945838,2,129454.42616004906,30,129454.42616004906,6,2.7694723626665247,1.0275370236376336,0.02753702363763355,volatile,high,1,9.301100420289286,1,0,0,298.0397018716554,24,high,0
2025-12-11 17:56:47.030071+00:00,2025-12-09 17:56:47.030071+00:00,0.9101831247946103,0,3.662134682101095,1.2198140207784054,9.617141551508569,7,96957.44781028698,120,24239.361952571744,4,0.7797493237497097,1.0561060564336646,0.05610605643366462,volatile,high,2,9.093126428599543,1,1,0,324.10311840582926,25,high,0
2026-02-13 17:56:47.030071+00:00,2026-02-11 17:56:47.030071+00:00,0.8960504557315576,1,2.0194262287804223,0.241821074840304,12.017819217112054,4,30436.763499225315,120,7609.190874806329,5,1.9893809691597468,1.6399750585818627,0.6399750585818627,stable,low,1,1.702672880330034,1,0,0,58.178284204190284,15,medium,1
2025-11-17 17:56:47.030071+00:00,2025-11-15 17:56:47.030071+00:00,0.5587078376427606,0,3.99141665586046,2.081417537551828,24.78927913359347,1,142077.2027411117,30,142077.2027411117,6,0.9562628807997644,1.1157858090110269,0.11578580901102686,stable,low,1,3.3869497730829745,1,0,1,203.70455352168577,23,high,1
2025-10-06 17:56:47.030071+00:00,2025-10-04 17:56:47.030071+00:00,1.0,0,7.835022714043274,2.9648854577766164,3.552371682378129,3,146011.8508659868,90,48670.61695532894,5,1.9465402574348882,1.0039194071984574,0.003919407198457403,volatile,high,0,13.576284376447857,0,0,0,590.7553006238097,26,high,0
2025-12-18 17:56:47.030071+00:00,2025-12-16 17:56:47.030071+00:00,0.6354482740298679,2,9.278860670661432,0.6277868490961369,7.610044051443322,3,64543.93633158625,30,64543.93633158625,1,2.0995751389666193,1.4290214610706635,0.4290214610706635,stable,low,0,8.215867723408826,1,1,0,167.8737838000282,20,medium,1
2026-02-14 17:56:47.030071+00:00,2026-02-12 17:56:47.030071+00:00,1.0,0,0.974618790167751,2.2642913486548983,9.40893186357457,0,99364.93118920809,120,24841.232797302022,1,2.3677153998051885,1.045341469381568,0.04534146938156791,stable,medium,0,15.173058122096428,1,0,0,472.43428884185306,14,medium,1
2025-12-04 17:56:47.030071+00:00,2025-12-02 17:56:47.030071+00:00,1.0,1,1.3999584269582026,0.8253136571153612,16.895541967573138,4,111530.71539123922,30,111530.71539123922,6,1.2809170373661756,0.8849652737866497,-0.11503472621335031,stable,low,1,2.993177464154282,1,0,0,647.3888779043601,24,medium,0
2025-09-03 17:56:47.030071+00:00,2025-09-01 17:56:47.030071+00:00,0.8722781758254795,2,1.9606278357467153,4.971460787179316,9.889795471429478,7,70706.07221461956,90,23568.690738206522,6,2.1865092831897135,0.9680450361563004,-0.03195496384369956,volatile,medium,0,13.62396337442859,1,0,0,193.8967351047874,16,medium,1
2025-10-24 17:56:47.030071+00:00,2025-10-22 17:56:47.030071+00:00,0.9657623575822958,0,5.179338284769001,2.8113182615592285,19.60992134701186,2,130402.54578282671,90,43467.51526094224,2,3.2780131492046034,1.612179785367186,0.612179785367186,stable,medium,7,3.3199727310934284,1,0,2,423.1196339516214,18,medium,0
2026-02-13 17:56:47.030071+00:00,2026-02-11 17:56:47.030071+00:00,0.22507444264976362,1,9.722851585037834,5.677351354818418,22.175424290158936,4,128193.91857663283,180,21365.65309610547,3,2.1825265328636054,1.4407988634732933,0.44079886347329333,stable,low,0,8.747719631469902,0,0,1,229.78337092920833,23,medium,0
2025-12-02 17:56:47.030071+00:00,2025-11-30 17:56:47.030071+00:00,0.7448995652117321,0,4.318294998042309,6.762669695805739,6.593797929662599,4,135797.66801637932,60,67898.83400818966,6,1.9034329219829456,1.1709538995747395,0.1709538995747395,volatile,high,3,30.0,0,0,0,167.8662695472848,27,low,1
2026-02-18 17:56:47.030071+00:00,2026-02-16 17:56:47.030071+00:00,0.9783898151855172,0,0.9440625008000179,0.15570186995817803,8.496960576119982,4,140189.6206038725,60,70094.81030193625,1,1.4635270837007064,0.9407936568628663,-0.05920634313713369,stable,low,4,9.919114455193705,0,1,1,206.12086716385267,33,high,0
2025-11-30 17:56:47.030071+00:00,2025-11-28 17:56:47.030071+00:00,0.9464118482965352,1,5.662705239013554,2.066182251778631,22.26992873060221,9,38127.394292071556,60,19063.697146035778,2,2.204266054522257,0.6949580582305233,-0.30504194176947674,volatile,high,1,3.865867376778882,1,1,0,184.5998396690836,23,high,0
2025-09-02 17:56:47.030071+00:00,2025-08-31 17:56:47.030071+00:00,0.5604497991420221,1,3.1533247392405577,5.330297732967367,9.382685432806069,3,70572.94136898113,60,35286.47068449057,6,0.0,1.1320269822051077,0.13202698220510767,volatile,medium,2,6.3533546236400085,1,0,0,211.17818868465207,19,medium,1
2026-02-04 17:56:47.030071+00:00,2026-02-02 17:56:47.030071+00:00,0.7271300328237827,1,3.196048965537491,4.400722820018887,28.71812632259402,6,9653.284999408741,30,9653.284999408741,3,1.8624823845662204,1.5177289195806531,0.5177289195806531,volatile,high,1,9.186079405084572,0,0,0,140.4828247439989,15,low,0
2026-01-15 17:56:47.030071+00:00,2026-01-13 17:56:47.030071+00:00,0.32345420906379363,0,5.1426974879235585,1.000971806558462,41.39105619748828,4,114821.37779927214,180,19136.896299878692,4,2.4404823132772497,1.0331826333197296,0.03318263331972959,stable,medium,2,1.68274888035992,1,1,1,139.00376443823836,22,low,1
2026-01-06 17:56:47.030071+00:00,2026-01-04 17:56:47.030071+00:00,0.8543387112310956,1,6.702200537481463,1.3038012094173597,59.4583773194951,2,32629.59662472775,180,5438.266104121291,3,1.782690302385993,1.2703612689440735,0.27036126894407353,volatile,medium,0,9.067146386819713,1,0,0,232.667863237583,36,low,0
2026-02-21 17:56:47.030071+00:00,2026-02-19 17:56:47.030071+00:00,0.4410008877791718,0,8.991588477590813,1.9580981747485275,42.84350472788339,3,47840.067075751875,90,15946.689025250625,1,0.5374213651386939,1.7224504056518894,0.7224504056518894,volatile,high,0,1.1917826391992743,1,1,0,252.30253182844322,20,medium,1
2025-10-05 17:56:47.030071+00:00,2025-10-03 17:56:47.030071+00:00,0.983486011701763,1,9.912536453558445,5.852301689438858,13.55077249648751,1,28318.78886638126,180,4719.7981443968765,1,3.791441351918645,1.3810549542375732,0.3810549542375732,volatile,medium,3,11.38518130851758,0,0,1,265.2830379201488,24,medium,0
2026-02-10 17:56:47.030071+00:00,2026-02-08 17:56:47.030071+00:00,0.9928904749291336,0,8.17585543658934,4.396148514190269,35.24346046310716,7,12165.677397434354,90,4055.2257991447846,3,0.1432782084933395,1.3272774083219951,0.32727740832199514,volatile,high,2,6.947344092703846,0,0,0,136.55714624548585,24,high,1
2025-10-11 17:56:47.030071+00:00,2025-10-09 17:56:47.030071+00:00,0.6946139734068303,0,7.536905751273876,6.398872734524301,15.277857453534493,1,94748.14479658719,90,31582.71493219573,5,2.9061617082864757,1.675118024882156,0.675118024882156,stable,low,0,6.284385584835252,1,0,0,86.04716100786219,26,medium,1
2026-02-21 17:56:47.030071+00:00,2026-02-19 17:56:47.030071+00:00,0.873829667481736,0,1.3213410328965998,5.037523254163879,27.723810482016457,4,12092.47558299997,30,12092.47558299997,1,2.942111404479858,1.9445564860333815,0.9445564860333815,volatile,medium,1,25.43346043636415,1,0,0,544.834754683273,20,high,0
2025-10-04 17:56:47.030071+00:00,2025-10-02 17:56:47.030071+00:00,0.7409222296691085,0,7.116157345787165,2.0759197617754532,18.330617570076306,2,105680.12294091613,60,52840.061470458066,4,2.8627356217286257,1.1102068669546838,0.11020686695468385,volatile,high,0,9.224494190973973,1,0,0,125.99878009360606,21,low,1
2025-12-08 17:56:47.030071+00:00,2025-12-06 17:56:47.030071+00:00,0.8235435111026759,0,4.05466889717385,8.941079676290425,17.513254802447406,5,49631.355643076975,30,49631.355643076975,6,2.7927247875160015,1.430684498950879,0.4306844989508789,stable,low,2,7.247873286394941,1,0,1,268.38217376509505,25,medium,0
2026-01-20 17:56:47.030071+00:00,2026-01-18 17:56:47.030071+00:00,0.5734933038162331,1,9.811593734750971,0.488107360146613,23.5130229812765,4,149818.02992689825,120,37454.50748172456,5,2.645375030906772,1.5690546162348133,0.5690546162348133,volatile,high,3,5.9652206684702564,1,0,1,223.83625796397394,23,medium,0
2025-09-14 17:56:47.030071+00:00,2025-09-12 17:56:47.030071+00:00,0.8920486721831837,0,2.9795016300649975,1.7579240825214149,36.338764207480324,3,67216.22799681894,30,67216.22799681894,4,3.5120872826015557,1.0183658661682125,0.018365866168212452,volatile,high,0,4.9464781295669304,1,0,1,199.26854420905758,22,low,1
2025-09-12 17:56:47.030071+00:00,2025-09-10 17:56:47.030071+00:00,0.4845866585596051,1,3.802827164621051,1.8537906715769579,15.711580187726799,7,21110.168583000548,60,10555.084291500274,3,2.206840207988672,1.6427000237240046,0.6427000237240046,stable,low,1,13.031281302607342,0,0,2,299.59591091594535,19,low,1
2026-01-30 17:56:47.030071+00:00,2026-01-28 17:56:47.030071+00:00,0.4506125707807113,0,2.661076015253708,4.883837511133567,12.728252580557305,5,90751.86153412145,90,30250.620511373814,6,1.2855659026270767,1.3615228073561674,0.3615228073561674,volatile,high,1,11.371753577361863,0,0,1,139.51720955119788,29,high,1
2025-09-10 17:56:47.030071+00:00,2025-09-08 17:56:47.030071+00:00,0.7580529029999414,1,3.0820564724510464,1.355262825830081,30.50889061747776,3,143827.12396698663,90,47942.37465566221,2,4.007008446483674,1.077277194915742,0.07727719491574203,volatile,high,0,7.343406325166097,0,0,0,239.06722359207427,27,low,1
2025-12-19 17:56:47.030071+00:00,2025-12-17 17:56:47.030071+00:00,0.7419762096699697,0,11.248503864917454,7.698502947192319,45.41919424473239,3,124227.28091567881,120,31056.820228919703,6,0.9858321322947372,1.2726764709083025,0.2726764709083025,volatile,medium,1,3.6189054775004768,1,1,0,115.08536758675965,20,low,0
2026-02-15 17:56:47.030071+00:00,2026-02-13 17:56:47.030071+00:00,0.8290143114993151,0,2.7665716538538527,3.3999515675426477,10.985128881939575,5,16113.365342887715,180,2685.5608904812857,5,0.4987311766346356,0.9898721330014887,-0.010127866998511315,stable,low,0,10.565643688805249,0,0,0,263.54578584930005,23,low,0
2025-12-19 17:56:47.030071+00:00,2025-12-17 17:56:47.030071+00:00,0.6630886517574608,0,4.817268907924621,1.5453115287594703,9.266106131102116,4,32638.30961682374,90,10879.436538941247,2,1.222842031462351,2.059662502005583,1.0596625020055832,stable,low,1,3.4959892081103137,1,0,2,205.14870741702012,24,medium,0
2025-11-25 17:56:47.030071+00:00,2025-11-23 17:56:47.030071+00:00,1.0,0,2.980007140724672,0.6998999396146705,18.86458579461486,4,132147.00129321014,180,22024.500215535023,2,2.3488348322323143,1.8445005712198101,0.8445005712198101,stable,low,0,3.999918228971002,1,1,0,142.34709293536676,23,medium,0
2025-11-14 17:56:47.030071+00:00,2025-11-12 17:56:47.030071+00:00,0.8089088980882996,0,4.8111844170144575,0.10892088610404742,44.41382348059529,2,135872.68757937432,90,45290.89585979144,3,2.215021586641536,1.4395064613383703,0.43950646133837035,volatile,high,3,10.612142649110748,0,1,1,89.24892099441973,29,low,0
2025-12-23 17:56:47.030071+00:00,2025-12-21 17:56:47.030071+00:00,0.8219187201329206,1,5.66591895747493,0.1375391491472262,28.257466658309646,3,8552.630768327283,180,1425.4384613878804,4,1.2513620902331268,1.2091339919148352,0.20913399191483517,volatile,medium,0,9.640597203220063,1,0,0,322.8419487323735,21,high,0
2025-12-11 17:56:47.030071+00:00,2025-12-09 17:56:47.030071+00:00,0.8155020979332682,1,7.04761230853095,1.8071062357574401,12.891092732735284,6,52666.57088594908,180,8777.761814324846,3,3.1339042386472267,1.0173863121731543,0.01738631217315434,volatile,high,1,2.0190252427948403,1,0,0,192.54342984918412,18,low,0
2025-11-29 17:56:47.030071+00:00,2025-11-27 17:56:47.030071+00:00,0.960523776410654,1,4.469542470389859,11.297023206437043,22.382884451115054,6,56908.44537427941,60,28454.222687139703,6,1.8527558114535219,1.5788502610295447,0.5788502610295447,stable,low,3,17.08448004672618,0,0,0,197.75061554105608,22,medium,0
